Median_X,Mean_X,Min_X,RMS_X,Std_Y,Max_X,Median_Y,Std_X,Min_Y,Std_Distance,Mean_Y,RMS_Y,Kurtosis_Y,Total_Distance,Kurtosis_X,Activity
761.0,742.25,406,764.6147620697628,135.72676531096343,1053,415.5,183.57742746590606,132,64.2861659002592,357.9453125,382.8140561192862,-1.6004207845033946,7070.276603233819,-1.2771219752830776,0
817.0,758.6171875,406,784.3015254431806,71.0895770581637,1050,216.0,199.06995163029964,132,79.93328286269956,239.3515625,249.68559917924782,0.9093430794505775,8967.06686270258,-1.328056981007729,0
783.0,742.8984375,413,769.9232053831732,60.63352016079756,1050,231.5,202.19706661462374,147,86.28741573235025,247.6171875,254.93272703303512,1.9101261366706819,8548.105658158705,-1.410433754154191,0
801.5,747.2265625,435,769.2277631251358,79.13917817038774,1039,255.0,182.6576465876356,187,76.40395476060404,295.078125,305.50631642406347,-0.6459576233386364,7143.895740836253,-1.3337898419966414,0
856.0,760.65625,433,784.2864790687138,77.79270424650615,1015,255.0,191.06896813961575,175,71.38592204361777,285.828125,296.22528905378755,-0.18391479487720286,7105.089204999765,-1.4516433124144776,0
749.0,729.6171875,433,755.1549768507787,41.843166538127825,1060,237.5,194.724931036295,175,74.46238920854246,240.59375,244.20524794729536,19.598726101768985,6873.397338887914,-1.5458970946348654,0
674.0,686.6640625,423,707.9154422934281,48.884147861135666,1060,237.0,172.15324193431877,154,73.6322602266017,247.109375,251.89819992409633,14.209431860320095,7452.243924182037,-1.0874552783972484,0
590.5,614.703125,423,632.5093131725414,55.019277072762186,968,222.0,149.02382146903352,104,57.402747535313225,216.640625,223.51796628011806,4.695975590873861,7080.774496944502,-0.6304499621247541,0
623.0,627.8046875,430,646.9262117409527,49.18699806664962,1011,181.0,156.12430237002613,76,53.99681219471269,186.1484375,192.5372731771695,7.1417953462456385,6509.396652235535,-0.8233281179372249,0
622.5,663.8125,412,688.1499087226562,47.985774157393514,1048,186.0,181.39256246811775,76,64.32724976308982,190.578125,196.5264772238082,12.209556640258633,6359.718833695737,-0.9987578744150687,0
689.5,711.8984375,412,734.2821377457714,41.52990968491865,1048,199.0,179.91907207841695,129,60.21496058918286,207.78125,211.89096547517073,7.049201881840226,6456.871981782731,-1.1905159753017067,0
724.5,736.859375,400,754.544264357632,39.793233140932315,1041,235.0,162.40476701627134,154,49.82234678075913,235.8515625,239.1849931277044,1.1127811325130672,6626.655252487994,-0.9621851051849633,0
650.5,702.1796875,400,722.7709104982712,47.92333711496284,1041,251.0,171.29353614454442,172,68.26347678258136,261.296875,265.65523357351725,3.648841328180703,8292.219269231131,-0.9195712934650175,0
675.5,717.546875,422,739.5930574478103,55.30553451904701,1064,276.0,179.23273362512322,186,74.9935442009935,287.53125,292.80184745831093,2.8491264089680755,9130.62200318864,-1.1616985682631253,0
676.0,679.9921875,45,698.09681567996,69.51716676195439,1064,310.0,157.9550220837085,122,114.36150360375838,325.359375,332.7031099569104,2.1527821675001313,11371.554488875336,1.7713948799759471,0
678.0,675.015625,45,693.7893569917313,82.86585213876458,1001,361.5,160.30464085877045,41,138.90273998046894,370.4765625,379.63091656568224,1.9629643277195683,16888.141340397266,3.3514959081117865,0
