Mean_X,Mean_Y,Std_X,Std_Y,Min_X,Max_X,Min_Y,Max_Y,Median_X,Median_Y,Range_X,Range_Y,Variance_X,Variance_Y,Skew_X,Skew_Y,Kurtosis_X,Kurtosis_Y,RMS_X,RMS_Y,Total_Distance,Average_Distance,Maximum_Distance,Std_Distance,Direction_Change,Activity
1198.015625,348.375,175.0834615429435,196.28582475563536,458,1406,114,952,1217.0,306.0,948,838,30654.218505859375,38528.125,-1.5253615204436544,1.7175545359739013,2.2263846083614425,1.843791245556596,1210.741779344382,399.8665597733824,7528.390912982936,59.27866860616485,689.34896823017,101.90396165525847,2.169929092917937,0
1232.6640625,323.0703125,61.237023796850984,60.049092363268436,1154,1377,178,589,1212.5,334.0,223,411,3749.9730834960938,3605.8934936523438,0.8252521986412221,0.06262501044360078,-0.3609669695754687,2.018135129050499,1234.1842099388973,328.6035914479633,3256.4806859840787,25.641580204599045,224.8043593883357,37.694763447762455,2.273120426877713,0
1214.265625,400.6171875,54.618060825695515,48.10764639940145,1154,1376,317,589,1191.0,404.0,222,272,2983.132568359375,2314.3456420898438,1.3220907080294595,0.680648062382129,0.8841796458916233,1.2749827224108925,1215.493373336523,403.4953240900073,3661.2923158797826,28.829073353384114,224.8043593883357,40.52940366056798,2.282426186417151,0
1262.765625,470.2109375,83.41570261862796,46.545618138242546,1164,1405,383,657,1226.5,468.0,241,274,6958.179443359375,2166.4945678710938,0.3666442621563274,0.8565571746999124,-1.4525873860637606,1.4389992004197358,1265.5177608887993,472.5090690267225,4998.9262223790365,39.36162379826013,246.47920804806233,47.05016142453156,2.320762595656806,0
1264.25,491.703125,104.82731335391554,60.68004709321158,1061,1463,343,657,1264.5,511.0,402,314,10988.765625,3682.068115234375,-0.05411354155755112,-0.9921646467055067,-1.0827236202129964,0.9367882711670457,1268.5885180487012,495.43317536273247,4815.835233513537,37.91996246861053,271.2231553536681,49.73993062266647,2.371902294155645,0
1093.1640625,355.0078125,277.4838333506947,157.9662491688172,374,1463,55,574,1184.5,351.5,1089,519,76997.2777709961,24953.335876464844,-1.4730271886213384,-0.5056731857566099,0.9729859031041785,-0.7483154801346208,1127.8319667896012,388.56644581396887,4650.74618277236,36.62004868324693,557.7113948988311,76.04471583279253,2.226594913884988,0
904.65625,345.296875,306.13547444054484,156.13282403208615,250,1251,55,685,971.5,341.5,1001,630,93718.9287109375,24377.458740234375,-0.6707538456389843,-0.2388436183990345,-0.8382923578539176,-0.3606883145790998,955.0507103683029,378.9556578611804,5648.613605592699,44.47727248498188,558.8175015154769,91.91643215450223,2.16852069604219,0
765.96875,545.3046875,259.7531862623392,134.60721554964036,250,1165,309,845,809.5,544.5,915,536,67471.7177734375,18119.102478027344,-0.6087963304176908,0.15315397783202983,-0.5499485896744001,-0.8156118926091946,808.8138498752355,561.6727736747616,8249.66045253807,64.95795631919741,655.1831804922956,100.68376143323735,2.1391840905482398,0
628.296875,534.546875,208.6657524373235,143.36278606296116,277,1021,196,845,644.5,523.0,744,649,43541.396240234375,20552.888427734375,-0.13337207117403804,0.11492599242700278,-1.1585195538091186,-0.6785771191943026,662.0410556566715,553.4376658667171,8609.054307419005,67.78782919227562,655.1831804922956,94.90346927860648,2.1862138746529842,0
648.171875,286.703125,182.18410628807436,174.31420801310023,309,1014,51,727,652.0,228.5,705,676,33191.048583984375,30385.443115234375,-0.04236426419180248,0.3028122281784754,-0.9667291884055751,-0.9592787252839252,673.2888147927307,335.5355793354857,5710.6681044883835,44.965890586522704,410.62148019800424,69.2877557235742,2.2461840935530524,0
755.359375,128.0625,181.21252778053005,85.76783251167072,457,1052,51,794,755.0,100.5,595,743,32837.980224609375,7356.12109375,-0.03407977012519214,4.3905515365798955,-1.1728847608922892,27.947255266970103,776.7919706234096,154.13022091724906,6521.910309708268,51.35362448589187,673.8560677177286,106.56827566469421,2.1740435291213194,0
753.3671875,132.921875,212.33382734703352,74.36466413212915,451,1064,64,794,750.0,122.0,613,730,45085.654235839844,5530.103271484375,0.039361720283807994,6.280749539945611,-1.576538543276002,49.3314048128561,782.7181954174184,152.30997381983886,6894.075320000424,54.28405763779861,673.8560677177286,114.9849568377298,2.3189074819145317,0
712.7265625,176.0859375,211.72235337685436,56.307058192078316,451,1064,98,446,624.0,167.0,613,348,44826.354919433594,3170.4848022460938,0.3551489557208788,1.9964206185955302,-1.4490948805084147,4.939329094722582,743.5089157585805,184.86952747140347,5255.970710861407,41.38559614851501,561.6983176047441,82.47559976996999,2.431692007308758,0
728.125,289.2734375,193.85819559667834,96.48524132961265,258,1063,155,461,726.5,331.0,805,306,37581.0,9309.401794433594,0.06375065776429839,-0.004779095038807799,-1.0619523998038765,-1.4931143031232794,753.4898908578668,304.9401964935092,6113.021766832077,48.134029660095095,561.6983176047441,76.68062557313539,2.209053770071985,0
759.890625,382.9921875,194.19204550421054,47.631150536858165,258,1050,112,576,767.0,382.5,792,464,37710.550537109375,2268.7265014648438,-0.3089679958333792,-0.5148121921471653,-0.7515516452430551,9.369491776251113,784.3113619602868,385.9426669694606,7601.763364822211,59.85640444741898,536.4196118711544,95.73074846128442,2.15891150721243,0
784.3046875,405.9453125,180.68180588544976,43.77165688864592,261,1050,112,576,806.5,404.5,789,464,32645.914978027344,1915.9579467773438,-0.45967026160698715,-1.1686085560263988,-0.5477766787815574,17.46463768232567,804.8476612455925,408.2983647867084,6057.01933111882,47.69306559936079,536.4196118711544,79.68778543339234,2.3516209094270417,0
797.75,448.2890625,183.54001607278997,86.37908387087174,37,1059,144,801,831.0,440.0,1022,657,33686.9375,7461.346130371094,-1.0340006573128586,2.3125853915195593,1.3888947145370558,9.405901978680966,818.5914732025982,456.5352447374682,8071.822436682211,63.557656981749695,778.1516561699268,128.38683789431863,2.3021080521309454,0
